Linux 3.10.0-862.11.6.el7.x86_64 (rhel7-2.example.com) 	2018-09-30 	_x86_64_	(6 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:10:02 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:02 PM  dev253-1      0.03      0.00      0.21      7.53      0.00     14.59      4.71      0.01
01:10:02 PM  dev253-2      0.03      0.00      0.21      7.53      0.00     14.59      4.71      0.01
01:10:02 PM  dev253-3      0.03      0.00      0.21      8.00      0.00     15.50      5.00      0.01
01:10:02 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:02 PM  dev253-5      0.40      0.00      3.17      8.00      0.00      8.37      5.32      0.21
01:10:02 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:02 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:02 PM  dev253-9      2.01      0.00     21.31     10.62      0.03     14.19      5.78      1.16
01:10:02 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:02 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:02 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM   dev8-16      1.20      0.11     19.39     16.22      0.02     17.74      7.61      0.91
01:20:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM  dev253-1      0.01      0.00      0.05      6.40      0.00      9.20      9.20      0.01
01:20:01 PM  dev253-2      0.01      0.00      0.05      6.40      0.00      9.20      9.20      0.01
01:20:01 PM  dev253-3      0.01      0.00      0.05      8.00      0.00     11.50     11.50      0.01
01:20:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.12      0.12      0.00
01:20:01 PM  dev253-5      0.26      0.00      2.11      8.00      0.00      8.63      5.89      0.16
01:20:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM  dev253-9      1.57      0.00     17.23     10.99      0.02     11.04      5.61      0.88
01:20:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM   dev8-16      1.43      0.00     22.32     15.56      0.02     15.24      6.48      0.93
01:30:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM  dev253-1      0.11      0.00      0.88      7.65      0.00      1.81      1.52      0.02
01:30:01 PM  dev253-2      0.11      0.00      0.88      7.65      0.00      1.81      1.52      0.02
01:30:01 PM  dev253-3      0.11      0.00      0.88      8.00      0.00      1.89      1.59      0.02
01:30:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM  dev253-5      0.39      0.00      3.14      8.00      0.00      5.43      5.32      0.21
01:30:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM  dev253-9      1.70      0.00     18.30     10.75      0.02     10.56      5.03      0.86
01:30:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM   dev8-16      1.33      0.11     21.16     15.95      0.03     21.97      8.78      1.17
01:40:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM  dev253-1      0.02      0.00      0.16      6.86      0.00      4.50      4.14      0.01
01:40:01 PM  dev253-2      0.02      0.00      0.16      6.86      0.00      4.50      4.14      0.01
01:40:01 PM  dev253-3      0.02      0.00      0.16      8.00      0.00      5.25      4.83      0.01
01:40:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.00      0.00      0.00
01:40:01 PM  dev253-5      0.44      0.00      3.49      8.00      0.00      5.10      3.37      0.15
01:40:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM  dev253-9      1.60      0.00     17.50     10.95      0.03     15.77      6.84      1.09
01:40:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM   dev8-16      1.18      0.00     19.25     16.36      0.02     18.02      7.82      0.92
01:50:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-5      0.26      0.00      2.11      8.00      0.00      7.13      5.95      0.16
01:50:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM  dev253-9      1.56      0.00     17.14     11.01      0.02     10.51      5.52      0.86
01:50:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM   dev8-16      1.25      0.11     20.70     16.61      0.04     31.81     12.45      1.56
02:00:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM  dev253-1      0.09      0.00      0.67      7.69      0.00      2.02      1.75      0.02
02:00:01 PM  dev253-2      0.09      0.00      0.67      7.69      0.00      2.02      1.75      0.02
02:00:01 PM  dev253-3      0.08      0.00      0.67      8.00      0.00      2.10      1.82      0.02
02:00:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      1.00      0.12      0.00
02:00:01 PM  dev253-5      0.27      0.00      2.14      8.00      0.00      5.09      4.79      0.13
02:00:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM  dev253-9      1.65      0.00     17.90     10.84      0.04     21.30      8.98      1.48
02:00:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM   dev8-16      1.50      0.00     23.84     15.89      0.04     29.83     10.30      1.54
02:10:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM  dev253-1      0.03      0.00      0.24      7.58      0.00      1.53      1.42      0.00
02:10:01 PM  dev253-2      0.03      0.00      0.24      7.58      0.00      1.53      1.42      0.00
02:10:01 PM  dev253-3      0.03      0.00      0.24      8.00      0.00      1.61      1.50      0.00
02:10:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM  dev253-5      0.28      0.00      2.21      8.00      0.00      5.52      4.19      0.12
02:10:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM  dev253-9      2.02      0.00     21.39     10.59      0.04     20.41      7.31      1.48
02:10:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM   dev8-16      1.22      0.11     19.74     16.32      0.03     26.54     10.35      1.26
02:20:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      1.00      0.13      0.00
02:20:01 PM  dev253-5      0.29      0.00      2.29      8.00      0.00     16.74      8.92      0.26
02:20:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM  dev253-9      1.59      0.00     17.45     10.94      0.02     15.50      7.06      1.13
02:20:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM   dev8-16      1.36      0.00     21.81     16.04      0.02     14.89      7.22      0.98
02:30:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM  dev253-1      0.10      0.00      0.72      7.58      0.00      2.72      2.54      0.02
02:30:01 PM  dev253-2      0.10      0.00      0.72      7.58      0.00      2.72      2.54      0.02
02:30:01 PM  dev253-3      0.09      0.00      0.72      8.00      0.00      2.89      2.70      0.02
02:30:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM  dev253-5      0.30      0.00      2.43      8.00      0.00      8.73      7.21      0.22
02:30:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM  dev253-9      1.75      0.00     18.66     10.69      0.01      7.83      5.23      0.91
02:30:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM   dev8-16      1.27      0.11     20.78     16.49      0.04     29.32     10.73      1.36
02:40:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM  dev253-1      0.01      0.00      0.05      6.40      0.00      6.40      6.40      0.01
02:40:01 PM  dev253-2      0.01      0.00      0.05      6.40      0.00      6.40      6.40      0.01
02:40:01 PM  dev253-3      0.01      0.00      0.05      8.00      0.00      8.00      8.00      0.01
02:40:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.00      0.00      0.00
02:40:01 PM  dev253-5      0.38      0.00      3.01      8.00      0.00      9.03      6.39      0.24
02:40:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM  dev253-9      1.63      0.00     17.74     10.88      0.03     16.63      7.91      1.29
02:40:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM   dev8-16      1.26      0.00     20.04     15.86      0.02     19.11      8.45      1.07
02:50:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-5      0.34      0.00      2.75      8.00      0.02     49.50     10.69      0.37
02:50:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM  dev253-9      1.57      0.00     17.26     10.99      0.01      8.92      6.48      1.02
02:50:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM   dev8-32      0.01      0.12      0.00      8.00      0.00      0.11      0.11      0.00
03:00:01 PM   dev8-16      1.56      0.11     33.33     21.42      0.02     15.89      7.11      1.11
03:00:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM  dev253-1      0.35      0.00      2.77      7.81      0.01     34.59      3.07      0.11
03:00:01 PM  dev253-2      0.35      0.00      2.77      7.81      0.01     34.59      3.07      0.11
03:00:01 PM  dev253-3      0.35      0.00      2.77      8.00      0.01     35.42      3.14      0.11
03:00:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.25      0.12      0.00
03:00:01 PM  dev253-5      0.69      0.00      5.52      8.00      0.00      3.51      1.89      0.13
03:00:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM  dev253-9      1.90      0.00     24.96     13.13      0.02     10.42      5.27      1.00
03:00:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM   dev8-16      1.40      0.12     25.37     18.24      0.01      8.99      4.73      0.66
03:10:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM  dev253-0      0.00      0.01      0.00      8.00      0.00      7.00      7.00      0.00
03:10:01 PM  dev253-1      0.03      0.00      0.23      7.56      0.00      4.56      4.50      0.01
03:10:01 PM  dev253-2      0.03      0.00      0.23      7.56      0.00      4.56      4.50      0.01
03:10:01 PM  dev253-3      0.03      0.00      0.23      8.00      0.00      5.24      5.18      0.01
03:10:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      9.00      1.12      0.00
03:10:01 PM  dev253-5      0.26      0.00      2.11      8.00      0.00      6.23      5.62      0.15
03:10:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM  dev253-9      1.97      0.00     23.03     11.69      0.01      4.32      3.04      0.60
03:10:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM   dev8-16      1.14      0.11     19.09     16.89      0.03     26.18     10.16      1.15
03:20:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-5      0.25      0.00      2.03      8.00      0.00      9.39      6.27      0.16
03:20:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM  dev253-9      1.55      0.00     17.06     11.01      0.02     14.56      7.25      1.12
03:20:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM   dev8-16      1.22      0.00     20.69     16.94      0.02     13.33      6.42      0.78
03:30:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM  dev253-1      0.08      0.00      0.61      7.67      0.00     12.58     12.42      0.10
03:30:01 PM  dev253-2      0.08      0.00      0.61      7.67      0.00     12.58     12.42      0.10
03:30:01 PM  dev253-3      0.08      0.00      0.61      8.00      0.00     13.13     12.96      0.10
03:30:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM  dev253-5      0.28      0.00      2.24      8.00      0.00      4.55      4.23      0.12
03:30:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM  dev253-9      1.64      0.00     17.83     10.86      0.01      7.41      4.28      0.70
03:30:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM   dev8-16      1.26      0.11     20.52     16.41      0.01      8.94      4.90      0.62
03:40:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM  dev253-1      0.02      0.00      0.11      6.40      0.00      5.30      5.30      0.01
03:40:01 PM  dev253-2      0.02      0.00      0.11      6.40      0.00      5.30      5.30      0.01
03:40:01 PM  dev253-3      0.01      0.00      0.11      8.00      0.00      6.62      6.62      0.01
03:40:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.00      0.00      0.00
03:40:01 PM  dev253-5      0.37      0.00      2.99      8.00      0.00      3.34      3.25      0.12
03:40:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM  dev253-9      1.59      0.00     17.42     10.95      0.01      5.14      3.51      0.56
03:40:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM   dev8-16      1.55     39.95     20.69     39.13      0.02     14.56      6.96      1.08
03:50:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM  dev253-1      0.02      0.04      0.08      7.20      0.00      8.50      8.50      0.01
03:50:01 PM  dev253-2      0.02      0.04      0.08      7.20      0.00      8.50      8.50      0.01
03:50:01 PM  dev253-3      0.01      0.04      0.08      8.00      0.00      9.44      9.44      0.01
03:50:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM  dev253-5      0.70     39.89      3.01     61.30      0.00      5.75      4.12      0.29
03:50:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM  dev253-9      1.61      0.03     17.60     10.94      0.02      9.48      5.27      0.85
03:50:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM   dev8-16      1.22      0.11     20.64     17.02      0.02     19.73      7.36      0.90
04:00:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM  dev253-1      0.08      0.00      0.64      7.68      0.00      3.04      2.90      0.02
04:00:01 PM  dev253-2      0.08      0.00      0.64      7.68      0.00      3.04      2.90      0.02
04:00:01 PM  dev253-3      0.08      0.00      0.64      8.00      0.00      3.17      3.02      0.02
04:00:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00     10.00      1.25      0.00
04:00:01 PM  dev253-5      0.29      0.00      2.29      8.00      0.00      5.08      4.30      0.12
04:00:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM  dev253-9      1.63      0.00     17.71     10.89      0.02     13.41      5.06      0.82
04:00:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM   dev8-16      1.61      0.00     25.80     16.07      0.01      9.24      4.13      0.66
04:10:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM  dev253-1      0.05      0.00      0.40      7.74      0.00      1.10      0.81      0.00
04:10:01 PM  dev253-2      0.05      0.00      0.40      7.74      0.00      1.10      0.81      0.00
04:10:01 PM  dev253-3      0.05      0.00      0.40      8.00      0.00      1.13      0.83      0.00
04:10:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM  dev253-5      0.46      0.00      3.71      8.00      0.00      3.42      3.12      0.14
04:10:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM  dev253-9      2.05      0.00     21.69     10.58      0.01      5.20      3.00      0.61
04:10:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM   dev8-16      1.18      0.11     19.30     16.43      0.03     24.73     10.57      1.25
04:20:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-5      0.29      0.00      2.35      8.00      0.00     10.45      9.44      0.28
04:20:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM  dev253-9      1.53      0.00     16.96     11.06      0.02     13.08      7.76      1.19
04:20:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
